"Plot Title: sali.nanao20130410.01"
"#","Date Time, GMT+09:00","High Range, μS/cm","Temp, °C","Coupler Detached","Coupler Attached","Stopped","End Of File"
1205,2013/04/11 06:04:00,30797.8,10.40,,,,
1206,2013/04/11 06:05:00,30840.5,10.42,,,,
1207,2013/04/11 06:06:00,30755.2,10.36,,,,
1208,2013/04/11 06:07:00,30795.7,10.39,,,,
1209,2013/04/11 06:08:00,30868.3,10.39,,,,
1210,2013/04/11 06:09:00,30759.5,10.36,,,,
1211,2013/04/11 06:10:00,30755.2,10.35,,,,
1212,2013/04/11 06:11:00,30870.5,10.38,,,,
1213,2013/04/11 06:12:00,30742.4,10.36,,,,
1214,2013/04/11 06:13:00,30721.2,10.35,,,,
1215,2013/04/11 06:14:00,30742.4,10.34,,,,
1216,2013/04/11 06:15:00,30836.2,10.39,,,,
1217,2013/04/11 06:16:00,30896.2,10.38,,,,
1218,2013/04/11 06:17:00,30947.7,10.39,,,,
1219,2013/04/11 06:18:00,31003.8,10.39,,,,
1220,2013/04/11 06:19:00,31047.0,10.36,,,,
1221,2013/04/11 06:20:00,30812.7,10.30,,,,
1222,2013/04/11 06:21:00,30731.8,10.26,,,,
1223,2013/04/11 06:22:00,29653.2,10.43,,,,
1224,2013/04/11 06:23:00,29006.8,10.46,,,,
1225,2013/04/11 06:24:00,28513.8,10.42,,,,
1226,2013/04/11 06:25:00,28415.8,10.46,,,,
1227,2013/04/11 06:26:00,28273.3,10.44,,,,
1228,2013/04/11 06:27:00,28736.0,10.49,,,,
1229,2013/04/11 06:28:00,29351.9,10.53,,,,
1230,2013/04/11 06:29:00,29328.3,10.50,,,,
1231,2013/04/11 06:30:00,28856.6,10.46,,,,
1232,2013/04/11 06:31:00,28161.3,10.42,,,,
1233,2013/04/11 06:32:00,27893.0,10.42,,,,
1234,2013/04/11 06:33:00,27942.7,10.42,,,,
1235,2013/04/11 06:34:00,28374.4,10.44,,,,
1236,2013/04/11 06:35:00,28983.6,10.43,,,,
1237,2013/04/11 06:36:00,29411.0,10.44,,,,
1238,2013/04/11 06:37:00,29545.6,10.42,,,,
1239,2013/04/11 06:38:00,29635.2,10.38,,,,
1240,2013/04/11 06:39:00,29811.7,10.40,,,,
1241,2013/04/11 06:40:00,29866.2,10.43,,,,
1242,2013/04/11 06:41:00,30006.2,10.43,,,,
1243,2013/04/11 06:42:00,30118.5,10.43,,,,
1244,2013/04/11 06:43:00,30159.6,10.35,,,,
1245,2013/04/11 06:44:00,30145.2,10.20,,,,
1246,2013/04/11 06:45:00,30022.5,10.02,,,,
1247,2013/04/11 06:46:00,29639.2,9.67,,,,
1248,2013/04/11 06:47:00,29605.3,9.60,,,,
1249,2013/04/11 06:48:00,29478.2,9.56,,,,
1250,2013/04/11 06:49:00,29334.2,9.49,,,,
1251,2013/04/11 06:50:00,29625.3,9.55,,,,
1252,2013/04/11 06:51:00,29635.2,9.60,,,,
1253,2013/04/11 06:52:00,29783.5,9.64,,,,
1254,2013/04/11 06:53:00,30004.1,9.76,,,,
1255,2013/04/11 06:54:00,30449.6,9.92,,,,
1256,2013/04/11 06:55:00,30615.4,9.99,,,,
1257,2013/04/11 06:56:00,30712.7,10.02,,,,
1258,2013/04/11 06:57:00,31010.3,10.14,,,,
1259,2013/04/11 06:58:00,31151.3,10.20,,,,
1260,2013/04/11 06:59:00,31370.7,10.31,,,,
1261,2013/04/11 07:00:00,31477.1,10.35,,,,
1262,2013/04/11 07:01:00,31593.2,10.38,,,,
1263,2013/04/11 07:02:00,31472.7,10.32,,,,
1264,2013/04/11 07:03:00,31448.2,10.31,,,,
1265,2013/04/11 07:04:00,31468.2,10.32,,,,
1266,2013/04/11 07:05:00,31519.5,10.32,,,,
1267,2013/04/11 07:06:00,31532.8,10.35,,,,
1268,2013/04/11 07:07:00,31492.7,10.30,,,,
1269,2013/04/11 07:08:00,31662.9,10.36,,,,
1270,2013/04/11 07:09:00,31692.2,10.36,,,,
1271,2013/04/11 07:10:00,31796.2,10.40,,,,
1272,2013/04/11 07:11:00,31649.4,10.34,,,,
1273,2013/04/11 07:12:00,31466.0,10.27,,,,
1274,2013/04/11 07:13:00,31468.2,10.24,,,,
1275,2013/04/11 07:14:00,31472.7,10.23,,,,
1276,2013/04/11 07:15:00,31593.2,10.26,,,,
1277,2013/04/11 07:16:00,31591.0,10.22,,,,
1278,2013/04/11 07:17:00,31494.9,10.18,,,,
1279,2013/04/11 07:18:00,31468.2,10.19,,,,
1280,2013/04/11 07:19:00,31506.1,10.22,,,,
1281,2013/04/11 07:20:00,31626.9,10.26,,,,
1282,2013/04/11 07:21:00,31782.6,10.27,,,,
1283,2013/04/11 07:22:00,31784.9,10.35,,,,
1284,2013/04/11 07:23:00,31748.6,10.40,,,,
1285,2013/04/11 07:24:00,31778.1,10.46,,,,
1286,2013/04/11 07:25:00,31577.6,10.51,,,,
1287,2013/04/11 07:26:00,31591.0,10.53,,,,
1288,2013/04/11 07:27:00,31800.8,10.53,,,,
1289,2013/04/11 07:28:00,31907.9,10.50,,,,
1290,2013/04/11 07:29:00,31914.8,10.50,,,,
1291,2013/04/11 07:30:00,31914.8,10.40,,,,
1292,2013/04/11 07:31:00,31887.3,10.36,,,,
1293,2013/04/11 07:32:00,31949.1,10.38,,,,
1294,2013/04/11 07:33:00,31990.5,10.38,,,,
1295,2013/04/11 07:34:00,31773.6,10.66,,,,
1296,2013/04/11 07:35:00,31819.0,10.67,,,,
1297,2013/04/11 07:36:00,31885.1,10.70,,,,
1298,2013/04/11 07:37:00,31979.0,10.69,,,,
1299,2013/04/11 07:38:00,32015.8,10.69,,,,
1300,2013/04/11 07:39:00,32031.9,10.69,,,,
1301,2013/04/11 07:40:00,32064.2,10.70,,,,
1302,2013/04/11 07:41:00,32119.8,10.71,,,,
1303,2013/04/11 07:42:00,32175.5,10.70,,,,
1304,2013/04/11 07:43:00,32138.3,10.69,,,,
1305,2013/04/11 07:44:00,31694.4,10.81,,,,
1306,2013/04/11 07:45:00,30896.2,10.81,,,,
1307,2013/04/11 07:46:00,31184.0,10.81,,,,
1308,2013/04/11 07:47:00,30374.5,10.79,,,,
1309,2013/04/11 07:48:00,30829.8,10.82,,,,
1310,2013/04/11 07:49:00,31068.7,10.81,,,,
1311,2013/04/11 07:50:00,31153.5,10.82,,,,
1312,2013/04/11 07:51:00,31079.6,10.82,,,,
1313,2013/04/11 07:52:00,31014.6,10.81,,,,
1314,2013/04/11 07:53:00,30995.2,10.78,,,,
1315,2013/04/11 07:54:00,31062.2,10.78,,,,
1316,2013/04/11 07:55:00,31068.7,10.75,,,,
1317,2013/04/11 07:56:00,31055.7,10.75,,,,
1318,2013/04/11 07:57:00,31099.1,10.75,,,,
1319,2013/04/11 07:58:00,31075.2,10.75,,,,
1320,2013/04/11 07:59:00,31227.8,10.77,,,,
1321,2013/04/11 08:00:00,30636.5,10.78,,,,
1322,2013/04/11 08:01:00,30370.4,10.78,,,,
1323,2013/04/11 08:02:00,30360.0,10.79,,,,
1324,2013/04/11 08:03:00,30497.7,10.79,,,,
1325,2013/04/11 08:04:00,30491.4,10.78,,,,
1326,2013/04/11 08:05:00,30389.1,10.75,,,,
1327,2013/04/11 08:06:00,30382.9,10.78,,,,
1328,2013/04/11 08:07:00,30370.4,10.77,,,,
1329,2013/04/11 08:08:00,30345.5,10.78,,,,
1330,2013/04/11 08:09:00,30335.1,10.78,,,,
1331,2013/04/11 08:10:00,30322.6,10.77,,,,
1332,2013/04/11 08:11:00,30353.8,10.77,,,,
1333,2013/04/11 08:12:00,30366.2,10.77,,,,
1334,2013/04/11 08:13:00,30322.6,10.75,,,,
1335,2013/04/11 08:14:00,30297.8,10.77,,,,
1336,2013/04/11 08:15:00,30246.1,10.79,,,,
1337,2013/04/11 08:16:00,30145.2,10.78,,,,
1338,2013/04/11 08:17:00,30049.0,10.79,,,,
1339,2013/04/11 08:18:00,30008.2,10.79,,,,
1340,2013/04/11 08:19:00,29949.2,10.81,,,,
1341,2013/04/11 08:20:00,29886.4,10.79,,,,
1342,2013/04/11 08:21:00,29811.7,10.81,,,,
1343,2013/04/11 08:22:00,29717.3,10.79,,,,
1344,2013/04/11 08:23:00,29761.4,10.78,,,,
1345,2013/04/11 08:24:00,29709.2,10.79,,,,
1346,2013/04/11 08:25:00,29699.2,10.78,,,,
1347,2013/04/11 08:26:00,29739.3,10.78,,,,
1348,2013/04/11 08:27:00,29721.3,10.81,,,,
1349,2013/04/11 08:28:00,29691.2,10.79,,,,
1350,2013/04/11 08:29:00,29745.3,10.82,,,,
1351,2013/04/11 08:30:00,29751.4,10.79,,,,
1352,2013/04/11 08:31:00,29882.4,10.83,,,,
1353,2013/04/11 08:32:00,29823.8,10.82,,,,
1354,2013/04/11 08:33:00,29801.6,10.83,,,,
1355,2013/04/11 08:34:00,29858.1,10.82,,,,
1356,2013/04/11 08:35:00,29920.8,10.83,,,,
1357,2013/04/11 08:36:00,29880.4,10.83,,,,
1358,2013/04/11 08:37:00,29933.0,10.83,,,,
1359,2013/04/11 08:38:00,30016.4,10.83,,,,
1360,2013/04/11 08:39:00,30221.3,10.83,,,,
1361,2013/04/11 08:40:00,30339.2,10.85,,,,
1362,2013/04/11 08:41:00,30441.2,10.86,,,,
1363,2013/04/11 08:42:00,30462.1,10.87,,,,
1364,2013/04/11 08:43:00,30512.4,10.89,,,,
1365,2013/04/11 08:44:00,30541.7,10.87,,,,
1366,2013/04/11 08:45:00,30590.1,10.87,,,,
1367,2013/04/11 08:46:00,30531.2,10.87,,,,
1368,2013/04/11 08:47:00,30510.3,10.87,,,,
1369,2013/04/11 08:48:00,30529.1,10.86,,,,
1370,2013/04/11 08:49:00,30588.0,10.87,,,,
1371,2013/04/11 08:50:00,30704.2,10.87,,,,
1372,2013/04/11 08:51:00,30759.5,10.87,,,,
1373,2013/04/11 08:52:00,30836.2,10.89,,,,
1374,2013/04/11 08:53:00,30894.0,10.89,,,,
1375,2013/04/11 08:54:00,30971.4,10.87,,,,
1376,2013/04/11 08:55:00,30958.5,10.87,,,,
1377,2013/04/11 08:56:00,30977.9,10.89,,,,
1378,2013/04/11 08:57:00,31021.1,10.89,,,,
1379,2013/04/11 08:58:00,31014.6,10.89,,,,
1380,2013/04/11 08:59:00,30973.6,10.89,,,,
1381,2013/04/11 09:00:00,30993.0,10.90,,,,
1382,2013/04/11 09:01:00,31075.2,10.90,,,,
1383,2013/04/11 09:02:00,31181.8,10.95,,,,
1384,2013/04/11 09:03:00,31267.2,10.98,,,,
1385,2013/04/11 09:04:00,31223.4,10.97,,,,
1386,2013/04/11 09:05:00,31208.1,10.95,,,,
1387,2013/04/11 09:06:00,31157.8,10.93,,,,
1388,2013/04/11 09:07:00,31155.7,10.91,,,,
1389,2013/04/11 09:08:00,31049.2,10.90,,,,
1390,2013/04/11 09:09:00,31094.7,10.91,,,,
1391,2013/04/11 09:10:00,31036.2,10.89,,,,
1392,2013/04/11 09:11:00,31055.7,10.90,,,,
1393,2013/04/11 09:12:00,31155.7,10.93,,,,
1394,2013/04/11 09:13:00,31428.3,11.09,,,,
1395,2013/04/11 09:14:00,31197.1,11.09,,,,
1396,2013/04/11 09:15:00,31155.7,11.06,,,,
1397,2013/04/11 09:16:00,31096.9,11.02,,,,
1398,2013/04/11 09:17:00,31055.7,11.02,,,,
1399,2013/04/11 09:18:00,31003.8,10.98,,,,
1400,2013/04/11 09:19:00,30980.1,10.95,,,,
1401,2013/04/11 09:20:00,30954.2,10.95,,,,
1402,2013/04/11 09:21:00,30958.5,10.99,,,,
1403,2013/04/11 09:22:00,30943.4,11.01,,,,
1404,2013/04/11 09:23:00,31023.2,11.09,,,,
1405,2013/04/11 09:24:00,30954.2,11.07,,,,
1406,2013/04/11 09:25:00,30911.2,11.06,,,,
1407,2013/04/11 09:26:00,30876.9,11.05,,,,
1408,2013/04/11 09:27:00,30879.0,11.03,,,,
1409,2013/04/11 09:28:00,30806.3,11.06,,,,
1410,2013/04/11 09:29:00,30731.8,11.06,,,,
1411,2013/04/11 09:30:00,30651.3,11.06,,,,
1412,2013/04/11 09:31:00,30596.4,11.07,,,,
1413,2013/04/11 09:32:00,30539.6,11.09,,,,
1414,2013/04/11 09:33:00,30464.2,11.10,,,,
1415,2013/04/11 09:34:00,30430.8,11.13,,,,
1416,2013/04/11 09:35:00,30504.0,11.13,,,,
1417,2013/04/11 09:36:00,30466.3,11.13,,,,
1418,2013/04/11 09:37:00,30529.1,11.11,,,,
1419,2013/04/11 09:38:00,30504.0,11.10,,,,
1420,2013/04/11 09:39:00,30414.1,11.10,,,,
1421,2013/04/11 09:40:00,30414.1,11.13,,,,
1422,2013/04/11 09:41:00,30254.3,11.16,,,,
1423,2013/04/11 09:42:00,30002.1,11.18,,,,
1424,2013/04/11 09:43:00,30089.9,11.18,,,,
1425,2013/04/11 09:44:00,29985.8,11.18,,,,
1426,2013/04/11 09:45:00,29987.9,11.20,,,,
1427,2013/04/11 09:46:00,30012.3,11.21,,,,
1428,2013/04/11 09:47:00,30087.8,11.20,,,,
1429,2013/04/11 09:48:00,30149.3,11.21,,,,
1430,2013/04/11 09:49:00,30053.1,11.22,,,,
1431,2013/04/11 09:50:00,30087.8,11.22,,,,
1432,2013/04/11 09:51:00,30081.7,11.25,,,,
1433,2013/04/11 09:52:00,30122.6,11.22,,,,
1434,2013/04/11 09:53:00,30198.7,11.24,,,,
1435,2013/04/11 09:54:00,30250.2,11.24,,,,
1436,2013/04/11 09:55:00,30337.1,11.22,,,,
1437,2013/04/11 09:56:00,30399.5,11.22,,,,
1438,2013/04/11 09:57:00,30435.0,11.22,,,,
1439,2013/04/11 09:58:00,30483.0,11.22,,,,
1440,2013/04/11 09:59:00,30543.8,11.22,,,,
1441,2013/04/11 10:00:00,30560.6,11.22,,,,
1442,2013/04/11 10:01:00,30541.7,11.21,,,,
1443,2013/04/11 10:02:00,30541.7,11.22,,,,
1444,2013/04/11 10:03:00,30499.8,11.21,,,,
1445,2013/04/11 10:04:00,30451.7,11.21,,,,
1446,2013/04/11 10:05:00,30432.9,11.21,,,,
1447,2013/04/11 10:06:00,30380.8,11.20,,,,
1448,2013/04/11 10:07:00,30349.6,11.21,,,,
1449,2013/04/11 10:08:00,30233.7,11.22,,,,
1450,2013/04/11 10:09:00,30337.1,11.21,,,,
1451,2013/04/11 10:10:00,30324.7,11.22,,,,
1452,2013/04/11 10:11:00,30244.0,11.24,,,,
1453,2013/04/11 10:12:00,30036.8,11.26,,,,
1454,2013/04/11 10:13:00,29860.1,11.28,,,,
1455,2013/04/11 10:14:00,29619.3,11.29,,,,
1456,2013/04/11 10:15:00,29699.2,11.29,,,,
1457,2013/04/11 10:16:00,29653.2,11.29,,,,
1458,2013/04/11 10:17:00,29611.3,11.30,,,,
1459,2013/04/11 10:18:00,29727.3,11.32,,,,
1460,2013/04/11 10:19:00,29585.4,11.30,,,,
1461,2013/04/11 10:20:00,29597.4,11.32,,,,
1462,2013/04/11 10:21:00,29488.1,11.30,,,,
1463,2013/04/11 10:22:00,29464.4,11.32,,,,
1464,2013/04/11 10:23:00,29525.8,11.32,,,,
1465,2013/04/11 10:24:00,29415.0,11.33,,,,
1466,2013/04/11 10:25:00,29517.8,11.32,,,,
1467,2013/04/11 10:26:00,29484.2,11.30,,,,
1468,2013/04/11 10:27:00,29488.1,11.32,,,,
1469,2013/04/11 10:28:00,29409.1,11.32,,,,
1470,2013/04/11 10:29:00,29336.2,11.32,,,,
1471,2013/04/11 10:30:00,29426.8,11.32,,,,
1472,2013/04/11 10:31:00,29440.6,11.32,,,,
1473,2013/04/11 10:32:00,29369.6,11.33,,,,
1474,2013/04/11 10:33:00,29458.4,11.32,,,,
1475,2013/04/11 10:34:00,6583.4,11.26,,,,
1476,2013/04/11 10:35:00,4008.7,9.49,,,,
1477,2013/04/11 10:36:00,4166.8,8.86,,,,
1478,2013/04/11 10:37:00,3839.1,8.45,,,,
1479,2013/04/11 10:38:00,3666.0,8.01,,,,
1480,2013/04/11 10:39:00,2982.6,8.07,,,,
1481,2013/04/11 10:40:00,2867.7,7.91,,,,
1482,2013/04/11 10:41:00,2724.9,7.43,,,,
1483,2013/04/11 10:42:00,2661.8,7.51,,,,
1484,2013/04/11 10:43:00,2574.1,7.38,,,,
1485,2013/04/11 10:44:00,2532.5,7.23,,,,
1486,2013/04/11 10:45:00,2408.7,7.31,,,,
1487,2013/04/11 10:46:00,2375.7,7.16,,,,
1488,2013/04/11 10:47:00,2288.3,7.14,,,,
1489,2013/04/11 10:48:00,2211.0,6.87,,,,
1490,2013/04/11 10:49:00,2118.8,6.60,,,,
1491,2013/04/11 10:50:00,2080.8,6.59,,,,
1492,2013/04/11 10:51:00,2051.2,6.55,,,,
1493,2013/04/11 10:52:00,2030.8,6.45,,,,
1494,2013/04/11 10:53:00,1962.8,6.34,,,,
1495,2013/04/11 10:54:00,1968.1,6.29,,,,
1496,2013/04/11 10:55:00,1971.1,6.34,,,,
1497,2013/04/11 10:56:00,1930.5,6.34,,,,
1498,2013/04/11 10:57:00,1951.5,6.34,,,,
1499,2013/04/11 10:58:00,9832.3,6.43,,,,
1500,2013/04/11 10:59:00,9839.8,6.47,,,,
1501,2013/04/11 11:00:00,9876.5,6.60,,,,
1502,2013/04/11 11:01:00,6339.8,6.45,,,,
1503,2013/04/11 11:02:00,7332.3,6.22,,,,
1504,2013/04/11 11:03:00,7302.2,6.13,,,,
1505,2013/04/11 11:04:00,7265.4,6.01,,,,
1506,2013/04/11 11:05:00,7253.2,5.98,,,,
1507,2013/04/11 11:06:00,7261.4,6.02,,,,
1508,2013/04/11 11:07:00,7219.3,6.08,,,,
1509,2013/04/11 11:08:00,7219.3,6.12,,,,
1510,2013/04/11 11:09:00,7223.4,6.17,,,,
1511,2013/04/11 11:10:00,7237.6,6.24,,,,
1512,2013/04/11 11:11:00,7126.2,6.33,,,,
1513,2013/04/11 11:12:00,7182.1,6.40,,,,
1514,2013/04/11 11:13:00,7184.8,6.41,,,,
1515,2013/04/11 11:14:00,7186.2,6.44,,,,
1516,2013/04/11 11:15:00,7188.9,6.45,,,,
1517,2013/04/11 11:16:00,7190.2,6.47,,,,
1518,2013/04/11 11:17:00,7219.3,6.45,,,,
1519,2013/04/11 11:18:00,7130.3,6.48,,,,
1520,2013/04/11 11:19:00,7197.6,6.48,,,,
1521,2013/04/11 11:20:00,7223.4,6.49,,,,
1522,2013/04/11 11:21:00,7213.9,6.51,,,,
1523,2013/04/11 11:22:00,7231.5,6.52,,,,
1524,2013/04/11 11:23:00,7217.9,6.53,,,,
1525,2013/04/11 11:24:00,7220.6,6.56,,,,
1526,2013/04/11 11:25:00,7290.0,6.59,,,,
1527,2013/04/11 11:26:00,13786.6,6.64,,,,
1528,2013/04/11 11:27:00,14067.1,6.69,,,,
1529,2013/04/11 11:28:00,14116.5,6.79,,,,
1530,2013/04/11 11:29:00,14164.7,6.89,,,,
1531,2013/04/11 11:30:00,14209.0,7.00,,,,
1532,2013/04/11 11:31:00,14245.3,7.10,,,,
1533,2013/04/11 11:32:00,14277.6,7.18,,,,
1534,2013/04/11 11:33:00,14093.8,7.27,,,,
1535,2013/04/11 11:34:00,1047.2,9.12,,,,
1536,2013/04/11 11:35:00,403.9,10.50,,,,
1537,2013/04/11 11:36:00,0.0,10.46,,,,
1538,2013/04/11 11:37:00,0.0,10.14,,,,
1539,2013/04/11 11:38:00,0.0,10.08,,,,
1540,2013/04/11 11:39:00,0.0,9.96,,,,
1541,2013/04/11 11:40:00,0.0,9.82,,,,
1542,2013/04/11 11:41:00,0.0,9.55,,,,
1543,2013/04/11 11:42:00,0.0,9.44,,,,
1544,2013/04/11 11:43:00,0.0,9.25,,,,
1545,2013/04/11 11:44:00,0.0,9.35,,,,
1546,2013/04/11 11:45:00,0.0,9.36,,,,
1547,2013/04/11 11:46:00,0.0,9.47,,,,
1548,2013/04/11 11:47:00,0.0,9.52,,,,
1549,2013/04/11 11:48:00,0.0,9.48,,,,
1550,2013/04/11 11:49:00,0.0,9.49,,,,
1551,2013/04/11 11:50:00,0.0,9.39,,,,
1552,2013/04/11 11:51:00,0.0,9.32,,,,
1553,2013/04/11 11:52:00,0.0,9.99,,,,
1554,2013/04/11 11:53:00,0.0,10.46,,,,
1555,2013/04/11 11:54:00,0.0,10.53,,,,
1556,2013/04/11 11:55:00,0.0,10.85,,,,
1557,2013/04/11 11:56:00,0.0,10.63,,,,
1558,2013/04/11 11:57:00,0.0,9.86,,,,
1559,2013/04/11 11:58:00,0.0,9.69,,,,
1560,2013/04/11 11:59:00,0.0,9.59,,,,
1561,2013/04/11 12:00:00,0.0,9.55,,,,
1562,2013/04/11 12:01:00,0.0,9.51,,,,
1563,2013/04/11 12:02:00,0.0,9.45,,,,
1564,2013/04/11 12:03:00,0.0,9.40,,,,
1565,2013/04/11 12:04:00,0.0,9.37,,,,
1566,2013/04/11 12:05:00,0.0,9.32,,,,
1567,2013/04/11 12:06:00,0.0,9.29,,,,
1568,2013/04/11 12:07:00,0.0,9.27,,,,
1569,2013/04/11 12:08:00,0.0,9.24,,,,
1570,2013/04/11 12:09:00,0.0,9.21,,,,
1571,2013/04/11 12:10:00,0.0,9.20,,,,
1572,2013/04/11 12:11:00,0.0,9.19,,,,
1573,2013/04/11 12:12:00,0.0,9.16,,,,
1574,2013/04/11 12:13:00,0.0,9.13,,,,
1575,2013/04/11 12:14:00,0.0,9.13,,,,
1576,2013/04/11 12:15:00,0.0,9.12,,,,
1577,2013/04/11 12:16:00,0.0,9.11,,,,
1578,2013/04/11 12:17:00,0.0,9.09,,,,
1579,2013/04/11 12:18:00,0.0,9.08,,,,
1580,2013/04/11 12:19:00,0.0,9.06,,,,
1581,2013/04/11 12:20:00,0.0,9.06,,,,
1582,2013/04/11 12:21:00,0.0,9.05,,,,
1583,2013/04/11 12:22:00,0.0,9.04,,,,
1584,2013/04/11 12:23:00,0.0,9.04,,,,
1585,2013/04/11 12:24:00,0.0,9.02,,,,
1586,2013/04/11 12:25:00,0.0,9.02,,,,
1587,2013/04/11 12:26:00,0.0,9.01,,,,
1588,2013/04/11 12:27:00,0.0,9.01,,,,
1589,2013/04/11 12:28:00,0.0,9.00,,,,
1590,2013/04/11 12:29:00,0.0,8.98,,,,
1591,2013/04/11 12:30:00,0.0,8.98,,,,
1592,2013/04/11 12:31:00,0.0,8.98,,,,
1593,2013/04/11 12:32:00,0.0,8.97,,,,
1594,2013/04/11 12:33:00,0.0,8.96,,,,
1595,2013/04/11 12:34:00,0.0,8.96,,,,
1596,2013/04/11 12:35:00,0.0,8.96,,,,
1597,2013/04/11 12:36:00,0.0,8.96,,,,
1598,2013/04/11 12:37:00,0.0,8.96,,,,
1599,2013/04/11 12:38:00,0.0,8.94,,,,
1600,2013/04/11 12:39:00,0.0,8.93,,,,
1601,2013/04/11 12:40:00,0.0,8.94,,,,
1602,2013/04/11 12:41:00,0.0,8.93,,,,
1603,2013/04/11 12:42:00,0.0,8.93,,,,
1604,2013/04/11 12:43:00,0.0,8.93,,,,
1605,2013/04/11 12:44:00,0.0,8.93,,,,
1606,2013/04/11 12:45:00,0.0,8.92,,,,
1607,2013/04/11 12:46:00,0.0,8.92,,,,
1608,2013/04/11 12:47:00,0.0,8.90,,,,
1609,2013/04/11 12:48:00,0.0,8.92,,,,
1610,2013/04/11 12:49:00,0.0,8.92,,,,
1611,2013/04/11 12:50:00,0.0,8.90,,,,
1612,2013/04/11 12:51:00,0.0,8.90,,,,
1613,2013/04/11 12:52:00,0.0,8.90,,,,
1614,2013/04/11 12:53:00,0.0,8.90,,,,
1615,2013/04/11 12:54:00,0.0,8.89,,,,
1616,2013/04/11 12:55:00,0.0,8.89,,,,
1617,2013/04/11 12:56:00,0.0,8.90,,,,
1618,2013/04/11 12:57:00,0.0,8.88,,,,
1619,2013/04/11 12:58:00,0.0,8.89,,,,
1620,2013/04/11 12:59:00,0.0,8.89,,,,
1621,2013/04/11 13:00:00,0.0,8.88,,,,
1622,2013/04/11 13:01:00,0.0,8.89,,,,
1623,2013/04/11 13:02:00,0.0,8.88,,,,
1624,2013/04/11 13:03:00,0.0,8.88,,,,
1625,2013/04/11 13:04:00,0.0,8.88,,,,
1626,2013/04/11 13:05:00,0.0,8.88,,,,
1627,2013/04/11 13:06:00,0.0,8.88,,,,
1628,2013/04/11 13:07:00,0.0,8.86,,,,
1629,2013/04/11 13:08:00,0.0,8.86,,,,
1630,2013/04/11 13:09:00,0.0,8.86,,,,
1631,2013/04/11 13:10:00,0.0,8.86,,,,
1632,2013/04/11 13:11:00,0.0,8.86,,,,
1633,2013/04/11 13:12:00,0.0,8.86,,,,
1634,2013/04/11 13:13:00,0.0,8.86,,,,
1635,2013/04/11 13:14:00,0.0,8.86,,,,
1636,2013/04/11 13:15:00,0.0,8.85,,,,
1637,2013/04/11 13:16:00,0.0,8.85,,,,
1638,2013/04/11 13:17:00,0.0,8.86,,,,
1639,2013/04/11 13:18:00,0.0,8.86,,,,
1640,2013/04/11 13:19:00,0.0,8.85,,,,
1641,2013/04/11 13:20:00,0.0,8.85,,,,
1642,2013/04/11 13:21:00,0.0,8.85,,,,
1643,2013/04/11 13:22:00,0.0,9.04,,,,
1644,2013/04/11 13:23:00,0.0,8.98,,,,
1645,2013/04/11 13:24:00,0.0,9.19,,,,
1646,2013/04/11 13:25:00,0.0,9.45,,,,
1647,2013/04/11 13:26:00,0.0,9.80,,,,
1648,2013/04/11 13:27:00,0.0,9.95,,,,
1649,2013/04/11 13:28:00,0.0,10.12,,,,
1650,2013/04/11 13:29:00,0.0,10.35,,,,
1651,2013/04/11 13:30:00,0.0,10.59,,,,
1652,2013/04/11 13:31:00,0.0,10.81,,,,
1653,2013/04/11 13:32:00,0.0,11.01,,,,
1654,2013/04/11 13:33:00,0.0,11.24,,,,
1655,2013/04/11 13:34:00,0.0,11.44,,,,
1656,2013/04/11 13:35:00,0.0,11.66,,,,
1657,2013/04/11 13:36:00,0.0,11.93,,,,
1658,2013/04/11 13:37:00,0.0,12.15,,,,
1659,2013/04/11 13:38:00,0.0,12.33,,,,
1660,2013/04/11 13:39:00,0.0,12.54,,,,
1661,2013/04/11 13:40:00,0.0,12.70,,,,
1662,2013/04/11 13:41:00,0.0,12.87,,,,
1663,2013/04/11 13:42:00,0.0,13.02,,,,
1664,2013/04/11 13:43:00,0.0,13.15,,,,
1665,2013/04/11 13:44:00,0.0,13.30,,,,
1666,2013/04/11 13:45:00,0.0,13.45,,,,
1667,2013/04/11 13:46:00,0.0,13.57,,,,
1668,2013/04/11 13:47:00,0.0,13.69,,,,
1669,2013/04/11 13:48:00,0.0,13.82,,,,
1670,2013/04/11 13:49:00,0.0,13.94,,,,
1671,2013/04/11 13:50:00,0.0,14.06,,,,
1672,2013/04/11 13:51:00,0.0,14.17,,,,
1673,2013/04/11 13:52:00,0.0,14.29,,,,
1674,2013/04/11 13:53:00,0.0,14.38,,,,
1675,2013/04/11 13:54:00,0.0,14.50,,,,
1676,2013/04/11 13:55:00,0.0,14.59,,,,
1677,2013/04/11 13:56:00,0.0,14.68,,,,
1678,2013/04/11 13:57:00,0.0,14.77,,,,
1679,2013/04/11 13:58:00,0.0,14.85,,,,
1680,2013/04/11 13:59:00,0.0,14.95,,,,
1681,2013/04/11 14:00:00,0.0,15.03,,,,
1682,2013/04/11 14:01:00,0.0,15.12,,,,
1683,2013/04/11 14:02:00,0.0,15.20,,,,
1684,2013/04/11 14:02:23,,,,Logged,,
1685,2013/04/11 14:02:28,,,,,Logged,Logged
